"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00032252","1936-01-01","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    3",",,r",,,"  -87",",,r"," -149",",,r"," -116",",,r"
"RSM00032252","1936-01-02","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0",",,r",,,"  -62",",,r"," -145",",,r"," -109",",,r"
"RSM00032252","1936-01-03","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0",",,r",,,"  -56",",,r"," -191",",,r"," -158",",,r"
"RSM00032252","1936-01-04","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0","T,,r",,,"  -53",",,r"," -237",",,r"," -130",",,r"
"RSM00032252","1936-01-05","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    1",",,r",,," -190",",,r"," -261",",I,r"," -222",",,r"
"RSM00032252","1936-01-06","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0",",,r",,," -275",",I,r"," -309",",,r"," -282",",,r"
"RSM00032252","1936-01-07","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    1",",,r",,," -249",",,r"," -314",",,r"," -287",",,r"
"RSM00032252","1936-01-08","58.5","159.17","4.0","UST VOJAMPOLKA, RS","   50",",,r",,," -148",",,r"," -269",",,r"," -201",",,r"
"RSM00032252","1936-01-09","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0","T,,r",,," -150",",,r"," -265",",,r"," -217",",,r"
"RSM00032252","1936-01-10","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0","T,,r",,," -243",",,r"," -307",",,r"," -275",",,r"
"RSM00032252","1936-01-11","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    1",",,r",,," -273",",,r"," -324",",,r"," -298",",,r"
"RSM00032252","1936-01-12","58.5","159.17","4.0","UST VOJAMPOLKA, RS","    0","T,,r",,," -163",",,r"," -294",",,r"," -256",",,r"
"RSM00032252","1936-01-13","58.5","159.17","4.0","UST VOJAMPOLKA, RS","   12",",,r",,," -152",",,r"," -210",",,r"," -173",",,r"
