"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024136","1938-04-01","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"   16",",,r"," -212",",,r","  -67",",,r"
"RSM00024136","1938-04-02","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,," -172",",,r"," -273",",,r"," -221",",,r"
"RSM00024136","1938-04-03","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,," -177",",,r"," -406",",,r"," -275",",,r"
"RSM00024136","1938-04-04","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,," -203",",,r"," -384",",,r"," -283",",,r"
"RSM00024136","1938-04-05","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,," -200",",,r"," -388",",,r"," -279",",,r"
"RSM00024136","1938-04-06","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,," -125",",,r"," -395",",,r"," -262",",,r"
"RSM00024136","1938-04-07","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -37",",,r"," -362",",,r"," -194",",,r"
"RSM00024136","1938-04-08","68.62","118.33","78.0","SUHANA, RS","   15",",,r",,,"   31",",,r","  -61",",,r","  -10",",,r"
"RSM00024136","1938-04-09","68.62","118.33","78.0","SUHANA, RS","   24",",,r",,,"   26",",,r","  -15",",,r","    4",",,r"
"RSM00024136","1938-04-10","68.62","118.33","78.0","SUHANA, RS","    6",",,r",,,"    2",",,r","  -83",",,r","  -66",",,r"
"RSM00024136","1938-04-11","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"    3",",,r"," -256",",,r"," -118",",,r"
"RSM00024136","1938-04-12","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   23",",,r"," -156",",,r","  -56",",,r"
"RSM00024136","1938-04-13","68.62","118.33","78.0","SUHANA, RS","   13",",,r",,,"    5",",,r","  -60",",,r","  -31",",,r"
"RSM00024136","1938-04-14","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"  -42",",,r"," -169",",,r","  -90",",,r"
"RSM00024136","1938-04-15","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   31",",,r"," -168",",,r","  -52",",,r"
"RSM00024136","1938-04-16","68.62","118.33","78.0","SUHANA, RS","   18",",,r",,,"   41",",,r","   13",",,r","   26",",,r"
"RSM00024136","1938-04-17","68.62","118.33","78.0","SUHANA, RS","   23",",,r",,,"   24",",,r","  -68",",,r","  -42",",,r"
"RSM00024136","1938-04-18","68.62","118.33","78.0","SUHANA, RS","    2",",,r",,,"  -52",",,r","  -98",",,r","  -77",",,r"
"RSM00024136","1938-04-19","68.62","118.33","78.0","SUHANA, RS","    4",",,r",,,"  -65",",,r"," -148",",,r"," -121",",,r"
"RSM00024136","1938-04-20","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,," -109",",,r"," -180",",,r"," -142",",,r"
"RSM00024136","1938-04-21","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"   -8",",,r"," -118",",,r","  -65",",,r"
"RSM00024136","1938-04-22","68.62","118.33","78.0","SUHANA, RS","   29",",,r",,,"   56",",,r","  -11",",,r","   28",",,r"
"RSM00024136","1938-04-23","68.62","118.33","78.0","SUHANA, RS","    1",",,r",,,"   45",",,r","  -71",",,r","  -44",",,r"
"RSM00024136","1938-04-24","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -39",",,r"," -199",",,r","  -91",",,r"
"RSM00024136","1938-04-25","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -29",",,r"," -196",",,r"," -107",",,r"
"RSM00024136","1938-04-26","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -24",",,r"," -211",",,r"," -100",",,r"
"RSM00024136","1938-04-27","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -14",",,r"," -194",",,r","  -85",",,r"
"RSM00024136","1938-04-28","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   42",",,r"," -189",",,r","  -62",",,r"
"RSM00024136","1938-04-29","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   52",",,r"," -154",",,r","  -27",",,r"
"RSM00024136","1938-04-30","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   44",",,r"," -118",",,r","  -24",",,r"
"RSM00024136","1938-05-01","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   31",",,r"," -124",",,r","  -30",",,r"
"RSM00024136","1938-05-02","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   31",",,r"," -128",",,r","  -82",",,r"
"RSM00024136","1938-05-03","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -37",",,r"," -188",",,r","  -98",",,r"
"RSM00024136","1938-05-04","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -33",",,r"," -201",",,r","  -97",",,r"
"RSM00024136","1938-05-05","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  -31",",,r"," -185",",,r","  -85",",,r"
"RSM00024136","1938-05-06","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"    7",",,r"," -177",",,r","  -61",",,r"
"RSM00024136","1938-05-07","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   41",",,r"," -162",",,r","  -46",",,r"
"RSM00024136","1938-05-08","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   85",",,r"," -116",",,r","   -3",",,r"
"RSM00024136","1938-05-09","68.62","118.33","78.0","SUHANA, RS","    3",",,r",,,"   30",",,r","  -46",",,r","  -30",",,r"
"RSM00024136","1938-05-10","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"  -13",",,r","  -62",",,r","  -40",",,r"
"RSM00024136","1938-05-11","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"   45",",,r","  -67",",,r","    3",",,r"
"RSM00024136","1938-05-12","68.62","118.33","78.0","SUHANA, RS","   12",",,r",,,"   36",",,r","    9",",,r","   19",",,r"
"RSM00024136","1938-05-13","68.62","118.33","78.0","SUHANA, RS","   28",",,r",,,"   57",",,r","   -6",",,r","   19",",,r"
"RSM00024136","1938-05-14","68.62","118.33","78.0","SUHANA, RS","   15",",,r",,,"   -3",",,r","  -62",",,r","  -39",",,r"
"RSM00024136","1938-05-15","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   47",",,r","  -66",",,r","   -2",",,r"
"RSM00024136","1938-05-16","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   99",",,r","   18",",,r","   57",",,r"
"RSM00024136","1938-05-17","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  132",",,r","   20",",,r","   87",",,r"
"RSM00024136","1938-05-18","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"  158",",,r","  -21",",,r","   94",",,r"
"RSM00024136","1938-05-19","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"  154",",,r","   64",",,r","   98",",,r"
"RSM00024136","1938-05-20","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"   76",",,r","   20",",,r","   31",",,r"
"RSM00024136","1938-05-21","68.62","118.33","78.0","SUHANA, RS","   52",",,r",,,"   21",",,r","  -52",",,r","  -22",",,r"
"RSM00024136","1938-05-22","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   13",",,r","  -94",",,r","  -33",",,r"
"RSM00024136","1938-05-23","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   49",",,r","  -84",",,r","   -6",",,r"
"RSM00024136","1938-05-24","68.62","118.33","78.0","SUHANA, RS","    1",",,r",,,"   43",",,r","  -26",",,r","   -4",",,r"
"RSM00024136","1938-05-25","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   37",",,r","  -24",",,r","    8",",,r"
"RSM00024136","1938-05-26","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   44",",,r","  -31",",,r","    8",",,r"
"RSM00024136","1938-05-27","68.62","118.33","78.0","SUHANA, RS","   19",",,r",,,"  112",",,r","   -8",",,r","   32",",,r"
"RSM00024136","1938-05-28","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   61",",,r","  -18",",,r","   16",",,r"
"RSM00024136","1938-05-29","68.62","118.33","78.0","SUHANA, RS","    0",",,r",,,"   94",",,r","   -1",",,r","   49",",,r"
"RSM00024136","1938-05-30","68.62","118.33","78.0","SUHANA, RS","    0","T,,r",,,"  121",",,r","   34",",,r","   81",",,r"
