"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AM000037686","1895-09-01","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  249",",,r","   11",",,r","  148",",,r"
"AM000037686","1895-09-02","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  244",",,r","   11",",,r","  150",",,r"
"AM000037686","1895-09-03","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  229",",,r","   51",",,r","  145",",,r"
"AM000037686","1895-09-04","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  219",",,r","   41",",,r","  140",",,r"
"AM000037686","1895-09-05","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  219",",,r","   90",",,r","  152",",,r"
"AM000037686","1895-09-06","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  219",",,r","   81",",,r","  150",",,r"
"AM000037686","1895-09-07","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  204",",,r","   76",",,r","  146",",,r"
"AM000037686","1895-09-08","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  224",",,r","   71",",,r","  154",",,r"
"AM000037686","1895-09-09","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  244",",,r","  105",",,r","  162",",,r"
"AM000037686","1895-09-10","40.78","43.83","1523.0","GUMRI, AM","   35",",,r",,,"  236",",,r","   58",",,r","  151",",,r"
"AM000037686","1895-09-11","40.78","43.83","1523.0","GUMRI, AM","   36",",,r",,,"  155",",,r","   71",",,r","  104",",,r"
"AM000037686","1895-09-12","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  151",",,r","    9",",,r","   77",",,r"
"AM000037686","1895-09-13","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  209",",,r","   24",",,r","   90",",,r"
"AM000037686","1895-09-14","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  236",",,r","    6",",,r","  128",",,r"
"AM000037686","1895-09-15","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  229",",,r","   39",",,r","  169",",,r"
"AM000037686","1895-09-16","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  275",",,r","   58",",,r","  169",",,r"
"AM000037686","1895-09-17","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  274",",,r","   73",",,r","  180",",,r"
"AM000037686","1895-09-18","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  254",",,r","   84",",,r","  189",",,r"
"AM000037686","1895-09-19","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  269",",,r","   81",",,r","  176",",,r"
"AM000037686","1895-09-20","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  264",",,r","   81",",,r","  188",",,r"
"AM000037686","1895-09-21","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  239",",,r","   95",",,r","  174",",,r"
"AM000037686","1895-09-22","40.78","43.83","1523.0","GUMRI, AM","   33",",,r",,,"  225",",,r","  105",",,r","  129",",,r"
"AM000037686","1895-09-23","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  244",",,r","   95",",,r","  167",",,r"
"AM000037686","1895-09-24","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  179",",,r","   51",",,r","  115",",,r"
"AM000037686","1895-09-25","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  199",",,r","   84",",,r","  105",",,r"
"AM000037686","1895-09-26","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  142",",,r","   13",",,r","  103",",,r"
"AM000037686","1895-09-27","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  165",",,r","    5",",,r","   88",",,r"
"AM000037686","1895-09-28","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  179",",,r","    2",",,r","   96",",,r"
"AM000037686","1895-09-29","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  194",",,r","    6",",,r","  111",",,r"
"AM000037686","1895-09-30","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  204",",,r","    6",",,r","  127",",,r"
"AM000037686","1895-10-01","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  207",",,r","   36",",,r","  125",",,r"
"AM000037686","1895-10-02","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  199",",,r","   75",",,r","  132",",,r"
"AM000037686","1895-10-03","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  189",",,r","   71",",,r","  133",",,r"
"AM000037686","1895-10-04","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  206",",,r","   68",",,r","  131",",,r"
"AM000037686","1895-10-05","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  216",",,r","    2",",,r","  121",",,r"
"AM000037686","1895-10-06","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  214",",,r","   16",",,r","  139",",,r"
"AM000037686","1895-10-07","40.78","43.83","1523.0","GUMRI, AM","    9",",,r",,,"  215",",,r","   44",",,r","  137",",,r"
"AM000037686","1895-10-08","40.78","43.83","1523.0","GUMRI, AM","   27",",,r",,,"  175",",,r","   95",",,r","  110",",,r"
"AM000037686","1895-10-09","40.78","43.83","1523.0","GUMRI, AM","    7",",,r",,,"  177",",,r","   71",",,r","   98",",,r"
"AM000037686","1895-10-10","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  179",",,r","    1",",,r","   95",",,r"
"AM000037686","1895-10-11","40.78","43.83","1523.0","GUMRI, AM","   10",",,r",,,"  175",",,r","   15",",,r","   95",",,r"
"AM000037686","1895-10-12","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  175",",,r","   25",",,r","  101",",,r"
"AM000037686","1895-10-13","40.78","43.83","1523.0","GUMRI, AM","   29",",,r",,,"  182",",,r","   43",",,r","  101",",,r"
"AM000037686","1895-10-14","40.78","43.83","1523.0","GUMRI, AM","  165",",,r",,,"  135",",,r","   51",",,r","   87",",,r"
"AM000037686","1895-10-15","40.78","43.83","1523.0","GUMRI, AM","   50",",,r",,,"   70",",,r","   36",",,r","   53",",,r"
"AM000037686","1895-10-16","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"   92",",,r","  -44",",,r","   63",",,r"
"AM000037686","1895-10-17","40.78","43.83","1523.0","GUMRI, AM","    1",",,r",,,"  117",",,r","   26",",,r","   67",",,r"
"AM000037686","1895-10-18","40.78","43.83","1523.0","GUMRI, AM","    0","T,,r",,,"  130",",,r","  -16",",,r","   57",",,r"
"AM000037686","1895-10-19","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  145",",,r","  -28",",,r","   64",",,r"
"AM000037686","1895-10-20","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  136",",,r","  -24",",,r","   57",",,r"
"AM000037686","1895-10-21","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  145",",,r","  -44",",,r","   60",",,r"
"AM000037686","1895-10-22","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  155",",,r","  -29",",,r","   75",",,r"
"AM000037686","1895-10-23","40.78","43.83","1523.0","GUMRI, AM","    5",",,r",,,"  232",",,r","   -9",",,r","   77",",,r"
"AM000037686","1895-10-24","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  163",",,r","  -24",",,r","   90",",,r"
"AM000037686","1895-10-25","40.78","43.83","1523.0","GUMRI, AM","    5",",,r",,,"  150",",,r","    0",",,r","  106",",,r"
"AM000037686","1895-10-26","40.78","43.83","1523.0","GUMRI, AM","    5",",,r",,,"  150",",,r","   11",",,r","  102",",,r"
"AM000037686","1895-10-27","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  145",",,r","    6",",,r","   86",",,r"
"AM000037686","1895-10-28","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  160",",,r","  -23",",,r","   77",",,r"
"AM000037686","1895-10-29","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  140",",,r","  -35",",,r","   64",",,r"
"AM000037686","1895-10-30","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  170",",,r","  -37",",,r","   75",",,r"
"AM000037686","1895-10-31","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  156",",,r","  -19",",,r","   68",",,r"
"AM000037686","1895-11-01","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  145",",,r","  -14",",,r","   66",",,r"
"AM000037686","1895-11-02","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"  130",",,r","    7",",,r","   68",",,r"
"AM000037686","1895-11-03","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"   65",",,r","  -34",",,r","    8",",,r"
"AM000037686","1895-11-04","40.78","43.83","1523.0","GUMRI, AM","    0",",,r",,,"   25",",,r","  -44",",,r","  -11",",,r"
