"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00036229","1936-01-01","50.28","85.62","977.0","UST KOKSA, RS","    5",",,r",,," -180",",,r"," -272",",,r"," -207",",,r"
"RSM00036229","1936-01-02","50.28","85.62","977.0","UST KOKSA, RS","   13",",,r",,," -143",",,r"," -248",",,r"," -157",",,r"
"RSM00036229","1936-01-03","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -120",",,r"," -160",",,r"," -146",",,r"
"RSM00036229","1936-01-04","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -126",",,r"," -191",",,r"," -145",",,r"
"RSM00036229","1936-01-05","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -125",",,r"," -253",",,r"," -209",",,r"
"RSM00036229","1936-01-06","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -214",",,r"," -297",",,r"," -257",",,r"
"RSM00036229","1936-01-07","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -248",",,r"," -322",",,r"," -290",",,r"
"RSM00036229","1936-01-08","50.28","85.62","977.0","UST KOKSA, RS","    1",",,r",,," -199",",,r"," -309",",,r"," -254",",,r"
"RSM00036229","1936-01-09","50.28","85.62","977.0","UST KOKSA, RS","   17",",,r",,," -104",",,r"," -200",",I,r"," -143",",,r"
"RSM00036229","1936-01-10","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -214",",I,r"," -341",",,r"," -294",",,r"
"RSM00036229","1936-01-11","50.28","85.62","977.0","UST KOKSA, RS","    1",",,r",,," -125",",,r"," -266",",,r"," -212",",,r"
"RSM00036229","1936-01-12","50.28","85.62","977.0","UST KOKSA, RS","    4",",,r",,," -150",",,r"," -258",",,r"," -214",",,r"
"RSM00036229","1936-01-13","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -238",",,r"," -320",",,r"," -286",",,r"
"RSM00036229","1936-01-14","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -297",",,r"," -393",",,r"," -340",",,r"
"RSM00036229","1936-01-15","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -272",",,r"," -352",",,r"," -311",",,r"
"RSM00036229","1936-01-16","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -331",",,r"," -417",",,r"," -376",",,r"
"RSM00036229","1936-01-17","50.28","85.62","977.0","UST KOKSA, RS","    0",",,r",,," -371",",,r"," -450",",,r"," -398",",,r"
