"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024738","1936-02-01","62.15","117.65","131.0","SUNTAR, RS","    4",",,r",,,,," -435",",,r"," -379",",,r"
"RSM00024738","1936-02-02","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -417",",,r"," -387",",,r"
"RSM00024738","1936-02-03","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -454",",,r"," -409",",,r"
"RSM00024738","1936-02-04","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -487",",,r"," -417",",,r"
"RSM00024738","1936-02-05","62.15","117.65","131.0","SUNTAR, RS","    2",",,r",,,,," -391",",,r"," -336",",,r"
"RSM00024738","1936-02-06","62.15","117.65","131.0","SUNTAR, RS","    1",",,r",,,,," -465",",,r"," -378",",,r"
"RSM00024738","1936-02-07","62.15","117.65","131.0","SUNTAR, RS","    4",",,r",,,,," -355",",,r"," -306",",,r"
"RSM00024738","1936-02-08","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -322",",,r"," -282",",,r"
"RSM00024738","1936-02-09","62.15","117.65","131.0","SUNTAR, RS","    0","T,,r",,,,," -347",",,r"," -268",",,r"
"RSM00024738","1936-02-10","62.15","117.65","131.0","SUNTAR, RS","    6",",,r",,,,," -279",",,r"," -215",",,r"
"RSM00024738","1936-02-11","62.15","117.65","131.0","SUNTAR, RS","   11",",,r",,,,," -286",",,r"," -185",",,r"
"RSM00024738","1936-02-12","62.15","117.65","131.0","SUNTAR, RS","   19",",,r",,,,," -235",",,r"," -172",",,r"
"RSM00024738","1936-02-13","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -424",",,r"," -336",",,r"
"RSM00024738","1936-02-14","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -434",",,r"," -367",",,r"
"RSM00024738","1936-02-15","62.15","117.65","131.0","SUNTAR, RS","    3",",,r",,,,," -386",",,r"," -288",",,r"
"RSM00024738","1936-02-16","62.15","117.65","131.0","SUNTAR, RS","   26",",,r",,,,," -254",",,r"," -196",",,r"
"RSM00024738","1936-02-17","62.15","117.65","131.0","SUNTAR, RS","    1",",,r",,,,," -378",",,r"," -337",",,r"
"RSM00024738","1936-02-18","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -454",",,r"," -388",",,r"
"RSM00024738","1936-02-19","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -465",",,r"," -400",",,r"
"RSM00024738","1936-02-20","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -465",",,r"," -386",",,r"
"RSM00024738","1936-02-21","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -425",",,r"," -340",",,r"
"RSM00024738","1936-02-22","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -442",",,r"," -358",",,r"
"RSM00024738","1936-02-23","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -443",",,r"," -362",",,r"
"RSM00024738","1936-02-24","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -371",",,r"," -284",",,r"
"RSM00024738","1936-02-25","62.15","117.65","131.0","SUNTAR, RS","    3",",,r",,,,," -255",",,r"," -231",",,r"
"RSM00024738","1936-02-26","62.15","117.65","131.0","SUNTAR, RS","    1",",,r",,,,," -354",",,r"," -303",",,r"
"RSM00024738","1936-02-27","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -444",",,r"," -329",",,r"
"RSM00024738","1936-02-28","62.15","117.65","131.0","SUNTAR, RS","    5",",,r",,,,," -302",",,r"," -273",",,r"
"RSM00024738","1936-02-29","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -446",",,r"," -359",",,r"
"RSM00024738","1936-03-01","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -425",",,r"," -332",",,r"
"RSM00024738","1936-03-02","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -415",",,r"," -327",",,r"
"RSM00024738","1936-03-03","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -403",",,r"," -296",",,r"
"RSM00024738","1936-03-04","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -377",",,r"," -274",",,r"
"RSM00024738","1936-03-05","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -374",",,r"," -264",",,r"
"RSM00024738","1936-03-06","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -344",",,r"," -224",",,r"
"RSM00024738","1936-03-07","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -231",",,r"," -170",",,r"
"RSM00024738","1936-03-08","62.15","117.65","131.0","SUNTAR, RS","    0","T,,r",,,,," -174",",,r"," -126",",,r"
"RSM00024738","1936-03-09","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -189",",,r"," -124",",,r"
"RSM00024738","1936-03-10","62.15","117.65","131.0","SUNTAR, RS","    3",",,r",,,,," -151",",,r"," -117",",,r"
"RSM00024738","1936-03-11","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -245",",,r"," -200",",,r"
"RSM00024738","1936-03-12","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -285",",,r"," -232",",,r"
"RSM00024738","1936-03-13","62.15","117.65","131.0","SUNTAR, RS","    0","T,,r",,,,," -367",",,r"," -293",",,r"
"RSM00024738","1936-03-14","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -399",",,r"," -316",",,r"
"RSM00024738","1936-03-15","62.15","117.65","131.0","SUNTAR, RS","    0","T,,r",,,,," -429",",,r"," -299",",,r"
"RSM00024738","1936-03-16","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -242",",,r"," -186",",,r"
"RSM00024738","1936-03-17","62.15","117.65","131.0","SUNTAR, RS","    1",",,r",,,,," -208",",,r"," -157",",,r"
"RSM00024738","1936-03-18","62.15","117.65","131.0","SUNTAR, RS","   19",",,r",,,,," -126",",,r","  -96",",,r"
"RSM00024738","1936-03-19","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -373",",,r"," -296",",,r"
"RSM00024738","1936-03-20","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -480",",,r"," -364",",,r"
"RSM00024738","1936-03-21","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -488",",,r"," -347",",,r"
"RSM00024738","1936-03-22","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -444",",,r"," -310",",,r"
"RSM00024738","1936-03-23","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -391",",,r"," -218",",,r"
"RSM00024738","1936-03-24","62.15","117.65","131.0","SUNTAR, RS","   18",",,r",,,,," -132",",,r","  -34",",,r"
"RSM00024738","1936-03-25","62.15","117.65","131.0","SUNTAR, RS","    1",",,r",,,,,"  -54",",,r","  -31",",,r"
"RSM00024738","1936-03-26","62.15","117.65","131.0","SUNTAR, RS","    3",",,r",,,,," -193",",,r"," -106",",,r"
"RSM00024738","1936-03-27","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -308",",,r"," -158",",,r"
"RSM00024738","1936-03-28","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -207",",,r","  -80",",,r"
"RSM00024738","1936-03-29","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,,"  -71",",,r","   -4",",,r"
"RSM00024738","1936-03-30","62.15","117.65","131.0","SUNTAR, RS","    2",",,r",,,,,"  -87",",,r","  -55",",,r"
"RSM00024738","1936-03-31","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,,," -287",",,r"," -166",",,r"
"RSM00024738","1936-04-01","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -40",",,r",,," -166",",,r"
"RSM00024738","1936-04-02","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   20",",,r",,,"  -48",",,r"
"RSM00024738","1936-04-03","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   46",",,r",,,"  -62",",,r"
"RSM00024738","1936-04-04","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   22",",,r",,,"  -23",",,r"
"RSM00024738","1936-04-05","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -10",",,r",,,"  -64",",,r"
"RSM00024738","1936-04-06","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -38",",,r",,," -106",",,r"
"RSM00024738","1936-04-07","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -20",",,r",,," -124",",,r"
"RSM00024738","1936-04-08","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"    6",",,r",,,"  -33",",,r"
"RSM00024738","1936-04-09","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   54",",,r",,,"  -46",",,r"
"RSM00024738","1936-04-10","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   93",",,r",,,"   -4",",,r"
"RSM00024738","1936-04-11","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   65",",,r",,,"   38",",,r"
"RSM00024738","1936-04-12","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -14",",,r",,,"  -44",",,r"
"RSM00024738","1936-04-13","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"  -22",",,r",,," -112",",,r"
"RSM00024738","1936-04-14","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   55",",,r",,,"  -54",",,r"
"RSM00024738","1936-04-15","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   80",",,r",,,"  -11",",,r"
"RSM00024738","1936-04-16","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   97",",,r",,,"   -4",",,r"
"RSM00024738","1936-04-17","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   93",",,r",,,"    9",",,r"
"RSM00024738","1936-04-18","62.15","117.65","131.0","SUNTAR, RS","    0",",,r",,,"   44",",,r",,,"   10",",,r"
