"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024817","1936-03-01","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -130",",,r"," -370",",,r"," -274",",,r"
"RSM00024817","1936-03-02","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -116",",,r"," -370",",,r"," -262",",,r"
"RSM00024817","1936-03-03","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -121",",,r"," -360",",,r"," -254",",,r"
"RSM00024817","1936-03-04","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -120",",,r"," -350",",,r"," -241",",,r"
"RSM00024817","1936-03-05","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -84",",,r"," -340",",,r"," -236",",,r"
"RSM00024817","1936-03-06","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -91",",,r"," -355",",,r"," -230",",,r"
"RSM00024817","1936-03-07","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -87",",,r"," -246",",,r"," -167",",,r"
"RSM00024817","1936-03-08","61.2667","108.0167","284.0","ERBOGACEN, RS","    4",",,r",,,"  -66",",,r"," -198",",,r"," -128",",,r"
"RSM00024817","1936-03-09","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"  -53",",,r"," -129",",,r","  -96",",,r"
"RSM00024817","1936-03-10","61.2667","108.0167","284.0","ERBOGACEN, RS","    2",",,r",,," -103",",,r"," -201",",,r"," -176",",,r"
"RSM00024817","1936-03-11","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -152",",,r"," -350",",,r"," -256",",,r"
"RSM00024817","1936-03-12","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -137",",,r"," -370",",,r"," -260",",,r"
"RSM00024817","1936-03-13","61.2667","108.0167","284.0","ERBOGACEN, RS","    0","T,,r",,," -141",",,r"," -350",",,r"," -271",",,r"
"RSM00024817","1936-03-14","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -194",",,r"," -335",",,r"," -273",",,r"
"RSM00024817","1936-03-15","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -122",",,r"," -380",",,r"," -255",",,r"
"RSM00024817","1936-03-16","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -89",",,r"," -180",",,r"," -139",",,r"
"RSM00024817","1936-03-17","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -57",",,r"," -192",",,r"," -125",",,r"
"RSM00024817","1936-03-18","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -10",",,r"," -109",",,r","  -67",",,r"
"RSM00024817","1936-03-19","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -10",",,r"," -123",",,r","  -72",",,r"
"RSM00024817","1936-03-20","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -67",",,r"," -258",",,r"," -168",",,r"
"RSM00024817","1936-03-21","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,," -118",",,r"," -236",",,r"," -186",",,r"
"RSM00024817","1936-03-22","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -81",",,r"," -321",",,r"," -221",",,r"
"RSM00024817","1936-03-23","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -13",",,r"," -288",",,r"," -139",",,r"
"RSM00024817","1936-03-24","61.2667","108.0167","284.0","ERBOGACEN, RS","   30",",,r",,,"   18",",,r","  -40",",,r","   -9",",,r"
"RSM00024817","1936-03-25","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   -5",",,r","  -70",",,r","  -42",",,r"
"RSM00024817","1936-03-26","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"    8",",,r"," -258",",,r"," -114",",,r"
"RSM00024817","1936-03-27","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"    7",",,r"," -231",",,r"," -108",",,r"
"RSM00024817","1936-03-28","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   54",",,r"," -180",",,r","  -52",",,r"
"RSM00024817","1936-03-29","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   34",",,r","  -52",",,r","  -34",",,r"
"RSM00024817","1936-03-30","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -43",",,r"," -202",",,r"," -122",",,r"
"RSM00024817","1936-03-31","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"  -45",",,r"," -276",",,r"," -140",",,r"
"RSM00024817","1936-04-01","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -17",",,r"," -224",",,r"," -117",",,r"
"RSM00024817","1936-04-02","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   40",",,r"," -145",",,r","  -51",",,r"
"RSM00024817","1936-04-03","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   30",",,r"," -129",",,r","  -45",",,r"
"RSM00024817","1936-04-04","61.2667","108.0167","284.0","ERBOGACEN, RS","   40",",,r",,,"   10",",,r","  -83",",,r","  -64",",,r"
"RSM00024817","1936-04-05","61.2667","108.0167","284.0","ERBOGACEN, RS","   10",",,r",,,"  -41",",,r"," -137",",,r","  -92",",,r"
"RSM00024817","1936-04-06","61.2667","108.0167","284.0","ERBOGACEN, RS","    6",",,r",,,"   -9",",,r"," -166",",,r","  -84",",,r"
"RSM00024817","1936-04-07","61.2667","108.0167","284.0","ERBOGACEN, RS","    2",",,r",,,"   29",",,r"," -197",",,r","  -83",",,r"
"RSM00024817","1936-04-08","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   50",",,r"," -174",",,r","  -48",",,r"
"RSM00024817","1936-04-09","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   86",",,r"," -158",",,r","  -35",",,r"
"RSM00024817","1936-04-10","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  100",",,r"," -132",",,r","  -12",",,r"
"RSM00024817","1936-04-11","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   93",",,r","  -76",",,r","   11",",,r"
"RSM00024817","1936-04-12","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   51",",,r","  -36",",,r","  -20",",,r"
"RSM00024817","1936-04-13","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"    8",",,r"," -154",",,r","  -61",",,r"
"RSM00024817","1936-04-14","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   61",",,r"," -163",",,r","  -42",",,r"
"RSM00024817","1936-04-15","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   75",",,r"," -127",",,r","  -16",",,r"
"RSM00024817","1936-04-16","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  101",",,r","  -53",",,r","   29",",,r"
"RSM00024817","1936-04-17","61.2667","108.0167","284.0","ERBOGACEN, RS","   30",",,r",,,"   69",",,r","  -78",",,r","  -28",",,r"
"RSM00024817","1936-04-18","61.2667","108.0167","284.0","ERBOGACEN, RS","   14",",,r",,,"  -51",",,r"," -124",",,r","  -88",",,r"
"RSM00024817","1936-04-19","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -47",",,r"," -272",",,r"," -137",",,r"
"RSM00024817","1936-04-20","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -20",",,r"," -202",",,r"," -102",",,r"
"RSM00024817","1936-04-21","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   38",",,r"," -213",",,r","  -74",",,r"
"RSM00024817","1936-04-22","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   35",",,r","  -51",",,r","  -10",",,r"
"RSM00024817","1936-04-23","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"    9",",,r","  -55",",,r","  -19",",,r"
"RSM00024817","1936-04-24","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  -10",",,r"," -116",",,r","  -65",",,r"
"RSM00024817","1936-04-25","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   -3",",,r"," -107",",,r","  -48",",,r"
"RSM00024817","1936-04-26","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"    8",",,r"," -171",",,r","  -66",",,r"
"RSM00024817","1936-04-27","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   38",",,r","  -51",",,r","   -5",",,r"
"RSM00024817","1936-04-28","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   52",",,r","  -70",",,r","   -9",",,r"
"RSM00024817","1936-04-29","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   52",",,r","  -46",",,r","    8",",,r"
"RSM00024817","1936-04-30","61.2667","108.0167","284.0","ERBOGACEN, RS","    2",",,r",,,"   67",",,r","  -28",",,r","   12",",,r"
"RSM00024817","1936-05-01","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   85",",,r","  -68",",,r","   20",",,r"
"RSM00024817","1936-05-02","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   78",",,r","  -29",",,r","   36",",,r"
"RSM00024817","1936-05-03","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   72",",,r","  -15",",,r","   34",",,r"
"RSM00024817","1936-05-04","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"   67",",,r","   -1",",,r","   28",",,r"
"RSM00024817","1936-05-05","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  114",",,r","  -28",",,r","   49",",,r"
"RSM00024817","1936-05-06","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"   97",",,r","  -36",",,r","   43",",,r"
"RSM00024817","1936-05-07","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  126",",,r","  -47",",,r","   36",",,r"
"RSM00024817","1936-05-08","61.2667","108.0167","284.0","ERBOGACEN, RS","   38",",,r",,,"  109",",,r","  -23",",,r","   43",",,r"
"RSM00024817","1936-05-09","61.2667","108.0167","284.0","ERBOGACEN, RS","   20",",,r",,,"  106",",,r","   -1",",,r","   38",",,r"
"RSM00024817","1936-05-10","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"  120",",,r","  -52",",,r","   47",",,r"
"RSM00024817","1936-05-11","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  107",",,r","   -5",",,r","   46",",,r"
"RSM00024817","1936-05-12","61.2667","108.0167","284.0","ERBOGACEN, RS","   12",",,r",,,"   89",",,r","  -23",",,r","   33",",,r"
"RSM00024817","1936-05-13","61.2667","108.0167","284.0","ERBOGACEN, RS","    5",",,r",,,"   63",",,r","    0",",,r","   28",",,r"
"RSM00024817","1936-05-14","61.2667","108.0167","284.0","ERBOGACEN, RS","    2",",,r",,,"   61",",,r","  -56",",,r","   10",",,r"
"RSM00024817","1936-05-15","61.2667","108.0167","284.0","ERBOGACEN, RS","    4",",,r",,,"   79",",,r","  -16",",,r","   32",",,r"
"RSM00024817","1936-05-16","61.2667","108.0167","284.0","ERBOGACEN, RS","    0","T,,r",,,"  164",",,r","  -51",",,r","   69",",,r"
"RSM00024817","1936-05-17","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  200",",,r","    9",",,r","  125",",,r"
"RSM00024817","1936-05-18","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  199",",,r","   58",",,r","  116",",,r"
"RSM00024817","1936-05-19","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  219",",,r","   -3",",,r","   79",",,r"
"RSM00024817","1936-05-20","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  106",",,r","   13",",,r","   62",",,r"
"RSM00024817","1936-05-21","61.2667","108.0167","284.0","ERBOGACEN, RS","   14",",,r",,,"  105",",,r","  -32",",,r","   54",",,r"
"RSM00024817","1936-05-22","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  199",",,r","    6",",,r","  121",",,r"
"RSM00024817","1936-05-23","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  184",",,r","   29",",,r","  110",",,r"
"RSM00024817","1936-05-24","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  133",",,r","   18",",,r","   84",",,r"
"RSM00024817","1936-05-25","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  177",",,r","  -41",",,r","   83",",,r"
"RSM00024817","1936-05-26","61.2667","108.0167","284.0","ERBOGACEN, RS","    8",",,r",,,"  138",",,r","    5",",,r","   72",",,r"
"RSM00024817","1936-05-27","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  184",",,r","  -55",",,r","   89",",,r"
"RSM00024817","1936-05-28","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  218",",,r","    2",",,r","  141",",,r"
"RSM00024817","1936-05-29","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  254",",,r","   28",",,r","  150",",,r"
"RSM00024817","1936-05-30","61.2667","108.0167","284.0","ERBOGACEN, RS","    8",",,r",,,"  145",",,r","   33",",,r","   59",",,r"
"RSM00024817","1936-05-31","61.2667","108.0167","284.0","ERBOGACEN, RS","   55",",,r",,,"  102",",,r","   37",",,r","   59",",,r"
"RSM00024817","1936-06-01","61.2667","108.0167","284.0","ERBOGACEN, RS","   92",",,r",,,"  141",",,r","   42",",,r","   84",",,r"
"RSM00024817","1936-06-02","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"  189",",,r","   33",",,r","  118",",,r"
"RSM00024817","1936-06-03","61.2667","108.0167","284.0","ERBOGACEN, RS","   28",",,r",,,"  204",",,r","   -8",",,r","   90",",,r"
"RSM00024817","1936-06-04","61.2667","108.0167","284.0","ERBOGACEN, RS","    1",",,r",,,"  193",",,r","   16",",,r","  122",",,r"
"RSM00024817","1936-06-05","61.2667","108.0167","284.0","ERBOGACEN, RS","    0",",,r",,,"  250",",,r","   73",",,r","  164",",,r"
